Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089001902,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.4,36.2,40.7,,,1332,"(34.6831042257, -86.5340662737)",HLTHOUT,ARTHRITIS,137000,1089001902,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089001903,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.5,30.9,34.3,,,2484,"(34.689797268, -86.560919114)",HLTHOUT,ARTHRITIS,137000,1089001903,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002000,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.1,26.5,29.7,,,2095,"(34.7119346746, -86.5826069614)",HLTHOUT,ARTHRITIS,137000,1089002000,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002100,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.1,33,35.2,,,3495,"(34.7178406212, -86.6062334588)",HLTHOUT,ARTHRITIS,137000,1089002100,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002200,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33,31.9,34.1,,,2101,"(34.7165376104, -86.6298997727)",HLTHOUT,ARTHRITIS,137000,1089002200,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002300,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.4,31.4,33.4,,,5172,"(34.7055173887, -86.6182383928)",HLTHOUT,ARTHRITIS,137000,1089002300,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002400,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.1,27,29.1,,,4744,"(34.6908031806, -86.6186517968)",HLTHOUT,ARTHRITIS,137000,1089002400,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002501,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.2,24.2,26.1,,,3427,"(34.6994651654, -86.5969623785)",HLTHOUT,ARTHRITIS,137000,1089002501,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002502,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24,23.2,24.7,,,3082,"(34.6801074903, -86.5952973836)",HLTHOUT,ARTHRITIS,137000,1089002502,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002600,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.9,34.5,37.2,,,4036,"(34.6915407457, -86.5750840742)",HLTHOUT,ARTHRITIS,137000,1089002600,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002701,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.8,32.9,36.7,,,2534,"(34.6613750785, -86.563251232)",HLTHOUT,ARTHRITIS,137000,1089002701,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002721,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.2,33.5,37.2,,,4039,"(34.6590490545, -86.5478368534)",HLTHOUT,ARTHRITIS,137000,1089002721,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002722,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.7,29.2,32.5,,,3074,"(34.6560827987, -86.5289542697)",HLTHOUT,ARTHRITIS,137000,1089002722,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002801,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.2,31.8,34.7,,,3894,"(34.6576156753, -86.5825008433)",HLTHOUT,ARTHRITIS,137000,1089002801,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002802,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.3,26.8,29.8,,,5829,"(34.608412307, -86.5753881086)",HLTHOUT,ARTHRITIS,137000,1089002802,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002911,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.5,30.7,34.5,,,4535,"(34.6365918348, -86.5527165626)",HLTHOUT,ARTHRITIS,137000,1089002911,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002912,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.9,30.1,33.7,,,2466,"(34.6350692732, -86.5282060629)",HLTHOUT,ARTHRITIS,137000,1089002912,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002921,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.5,28.8,32.2,,,6224,"(34.6092624615, -86.5553843441)",HLTHOUT,ARTHRITIS,137000,1089002921,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089002922,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.2,27.6,31,,,4387,"(34.612755588, -86.5329568642)",HLTHOUT,ARTHRITIS,137000,1089002922,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089003000,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,38.1,37.2,39.1,,,3086,"(34.7507614382, -86.5879318773)",HLTHOUT,ARTHRITIS,137000,1089003000,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089003100,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.2,31.7,34.7,,,2982,"(34.7299268518, -86.5859709335)",HLTHOUT,ARTHRITIS,137000,1089003100,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089010502,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,39.9,38.6,41.2,,,167,"(34.8389944775, -86.6593590601)",HLTHOUT,ARTHRITIS,137000,1089010502,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089010612,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22,21.1,22.9,,,2654,"(34.7636374497, -86.7500225775)",HLTHOUT,ARTHRITIS,137000,1089010612,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089010621,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,5,"(34.7976427007, -86.6775680789)",HLTHOUT,ARTHRITIS,137000,1089010621,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089010622,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.5,17.9,19.2,,,8725,"(34.7576315792, -86.6692300807)",HLTHOUT,ARTHRITIS,137000,1089010622,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089010623,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.1,21,23.2,,,661,"(34.7808033041, -86.7409717865)",HLTHOUT,ARTHRITIS,137000,1089010623,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089010624,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.3,22.2,24.4,,,70,"(34.7900944498, -86.7834831275)",HLTHOUT,ARTHRITIS,137000,1089010624,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089010701,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,35,"(34.8377268097, -86.6324691049)",HLTHOUT,ARTHRITIS,137000,1089010701,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089010702,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.1,24.3,26.1,,,732,"(34.81038039, -86.5608386672)",HLTHOUT,ARTHRITIS,137000,1089010702,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089010800,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.1,29.3,32.9,,,860,"(34.7460884751, -86.5129810014)",HLTHOUT,ARTHRITIS,137000,1089010800,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089010901,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25,23.7,26.4,,,11386,"(34.6739365015, -86.4700242692)",HLTHOUT,ARTHRITIS,137000,1089010901,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089010902,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,49,"(34.6454284985, -86.4352848673)",HLTHOUT,ARTHRITIS,137000,1089010902,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089011011,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,3,"(34.7457774598, -86.7739696883)",HLTHOUT,ARTHRITIS,137000,1089011011,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089011012,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,4,"(34.7549560199, -86.7228197744)",HLTHOUT,ARTHRITIS,137000,1089011012,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089011022,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.1,15.2,17.2,,,672,"(34.6990029313, -86.7108145743)",HLTHOUT,ARTHRITIS,137000,1089011022,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089011100,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,4,"(34.678659986, -86.6942482318)",HLTHOUT,ARTHRITIS,137000,1089011100,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089011200,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.4,18.5,20.3,,,6286,"(34.6314816416, -86.7569226404)",HLTHOUT,ARTHRITIS,137000,1089011200,Arthritis
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Health Outcomes,0137000-01089011300,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,35.4,33.5,37.5,,,937,"(34.5871495414, -86.5141757841)",HLTHOUT,ARTHRITIS,137000,1089011300,Arthritis
2016,AL,Alabama,Huntsville,City,BRFSS,Unhealthy Behaviors,137000,Binge drinking among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,14.3,14.2,14.4,,,180105,"(34.6989692671, -86.6387042882)",UNHBEH,BINGE,137000,,Binge Drinking
2016,AL,Alabama,Huntsville,City,BRFSS,Unhealthy Behaviors,137000,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.1,14,14.2,,,180105,"(34.6989692671, -86.6387042882)",UNHBEH,BINGE,137000,,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01083020802,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20,19.2,20.7,,,699,"(34.7787037744, -86.7954879957)",UNHBEH,BINGE,137000,1083020802,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01083021200,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18,17.2,18.7,,,822,"(34.6542365337, -86.8340393074)",UNHBEH,BINGE,137000,1083021200,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000201,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,8.3,9.5,,,760,"(34.7741553775, -86.549549341)",UNHBEH,BINGE,137000,1089000201,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000202,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.2,11.8,14.5,,,4399,"(34.77912474, -86.5733058245)",UNHBEH,BINGE,137000,1089000202,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000301,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11,10.5,11.4,,,3954,"(34.7830430159, -86.5898406106)",UNHBEH,BINGE,137000,1089000301,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01083020802,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.8,30.3,33.3,,,699,"(34.7787037744, -86.7954879957)",UNHBEH,OBESITY,137000,1083020802,Obesity
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000302,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.2,9.7,10.8,,,3650,"(34.7823282055, -86.6077359957)",UNHBEH,BINGE,137000,1089000302,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000403,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.1,10.6,11.6,,,4510,"(34.804976161, -86.6173786791)",UNHBEH,BINGE,137000,1089000403,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000501,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,11,11.9,,,1807,"(34.7752235372, -86.6353459087)",UNHBEH,BINGE,137000,1089000501,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000502,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.1,10.6,11.6,,,2333,"(34.7679301607, -86.6346783481)",UNHBEH,BINGE,137000,1089000502,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000503,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.7,11.2,12.2,,,1878,"(34.7628782392, -86.6284919984)",UNHBEH,BINGE,137000,1089000503,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000601,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12,11.7,12.4,,,1598,"(34.7538633977, -86.6345027163)",UNHBEH,BINGE,137000,1089000601,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000602,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.5,10.1,11,,,1992,"(34.7547187585, -86.6194210493)",UNHBEH,BINGE,137000,1089000602,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000701,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.3,9.8,10.8,,,2997,"(34.7672349743, -86.6021900616)",UNHBEH,BINGE,137000,1089000701,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000702,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.1,8.7,9.4,,,2651,"(34.7544696123, -86.6028564877)",UNHBEH,BINGE,137000,1089000702,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000901,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.3,12.8,13.8,,,3866,"(34.7596737349, -86.5476195578)",UNHBEH,BINGE,137000,1089000901,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000902,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.1,16.4,17.9,,,2061,"(34.7450023943, -86.5537451839)",UNHBEH,BINGE,137000,1089000902,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089001000,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.8,16,17.5,,,2882,"(34.7422454743, -86.5731180893)",UNHBEH,BINGE,137000,1089001000,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089001200,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.7,8.5,,,3380,"(34.7338446796, -86.605401548)",UNHBEH,BINGE,137000,1089001200,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089001301,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.9,13.2,14.6,,,3868,"(34.7415924441, -86.6376750613)",UNHBEH,BINGE,137000,1089001301,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089001302,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.7,12.2,13.1,,,1844,"(34.7435758414, -86.6210579514)",UNHBEH,BINGE,137000,1089001302,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089001401,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.4,17.7,19.1,,,1265,"(34.7398202092, -86.7028564991)",UNHBEH,BINGE,137000,1089001401,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089001402,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16,15.4,16.6,,,4848,"(34.7230064375, -86.6778493286)",UNHBEH,BINGE,137000,1089001402,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089001500,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.3,14.6,16.1,,,4946,"(34.7275749675, -86.628652905)",UNHBEH,BINGE,137000,1089001500,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089001700,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.4,14.8,16.1,,,1871,"(34.7273192067, -86.5673769121)",UNHBEH,BINGE,137000,1089001700,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089001801,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14,13.4,14.5,,,3571,"(34.7319277032, -86.541048163)",UNHBEH,BINGE,137000,1089001801,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089001901,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.8,13.2,14.3,,,3385,"(34.7097766001, -86.5513936181)",UNHBEH,BINGE,137000,1089001901,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01083021200,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,32.3,30.6,33.7,,,822,"(34.6542365337, -86.8340393074)",UNHBEH,OBESITY,137000,1083021200,Obesity
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089001902,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.3,10.8,11.8,,,1332,"(34.6831042257, -86.5340662737)",UNHBEH,BINGE,137000,1089001902,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089001903,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.1,13.5,14.7,,,2484,"(34.689797268, -86.560919114)",UNHBEH,BINGE,137000,1089001903,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002000,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.8,16.1,17.6,,,2095,"(34.7119346746, -86.5826069614)",UNHBEH,BINGE,137000,1089002000,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002100,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,10.2,11.2,,,3495,"(34.7178406212, -86.6062334588)",UNHBEH,BINGE,137000,1089002100,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002200,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.3,11.8,12.8,,,2101,"(34.7165376104, -86.6298997727)",UNHBEH,BINGE,137000,1089002200,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002300,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.6,12.1,13.1,,,5172,"(34.7055173887, -86.6182383928)",UNHBEH,BINGE,137000,1089002300,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002400,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.4,12.9,13.9,,,4744,"(34.6908031806, -86.6186517968)",UNHBEH,BINGE,137000,1089002400,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002501,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.8,12.2,13.5,,,3427,"(34.6994651654, -86.5969623785)",UNHBEH,BINGE,137000,1089002501,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002502,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14,13.6,14.6,,,3082,"(34.6801074903, -86.5952973836)",UNHBEH,BINGE,137000,1089002502,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002600,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.9,12.5,13.2,,,4036,"(34.6915407457, -86.5750840742)",UNHBEH,BINGE,137000,1089002600,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002701,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.3,12.7,13.8,,,2534,"(34.6613750785, -86.563251232)",UNHBEH,BINGE,137000,1089002701,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002721,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13,12.5,13.5,,,4039,"(34.6590490545, -86.5478368534)",UNHBEH,BINGE,137000,1089002721,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002722,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.9,14.3,15.4,,,3074,"(34.6560827987, -86.5289542697)",UNHBEH,BINGE,137000,1089002722,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002801,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.6,13.2,14.1,,,3894,"(34.6576156753, -86.5825008433)",UNHBEH,BINGE,137000,1089002801,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002802,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.1,15.4,16.7,,,5829,"(34.608412307, -86.5753881086)",UNHBEH,BINGE,137000,1089002802,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002911,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.6,14,15.2,,,4535,"(34.6365918348, -86.5527165626)",UNHBEH,BINGE,137000,1089002911,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002912,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.8,14.2,15.3,,,2466,"(34.6350692732, -86.5282060629)",UNHBEH,BINGE,137000,1089002912,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002921,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.9,14.3,15.5,,,6224,"(34.6092624615, -86.5553843441)",UNHBEH,BINGE,137000,1089002921,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089002922,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16,15.3,16.6,,,4387,"(34.612755588, -86.5329568642)",UNHBEH,BINGE,137000,1089002922,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089003000,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.5,10.2,10.9,,,3086,"(34.7507614382, -86.5879318773)",UNHBEH,BINGE,137000,1089003000,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089003100,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14,13.4,14.7,,,2982,"(34.7299268518, -86.5859709335)",UNHBEH,BINGE,137000,1089003100,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089000201,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,49.2,47.6,50.7,,,760,"(34.7741553775, -86.549549341)",UNHBEH,OBESITY,137000,1089000201,Obesity
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089010502,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.9,10.6,11.3,,,167,"(34.8389944775, -86.6593590601)",UNHBEH,BINGE,137000,1089010502,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089010612,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.2,17.7,18.8,,,2654,"(34.7636374497, -86.7500225775)",UNHBEH,BINGE,137000,1089010612,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089010621,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,5,"(34.7976427007, -86.6775680789)",UNHBEH,BINGE,137000,1089010621,Binge Drinking
2016,AL,Alabama,Huntsville,Census Tract,BRFSS,Unhealthy Behaviors,0137000-01089010622,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.4,14.9,16,,,8725,"(34.7576315792, -86.6692300807)",UNHBEH,BINGE,137000,1089010622,Binge Drinking
